route_id,service_id,trip_id,shape_id,trip_headsign,direction_id
"93-GRN-y11-10","Sat","198.Sat.93-GRN-y11-10.31.O","93-GRN-y11-10.31.O","","0"
"93-GRN-y11-10","Sat","200.Sat.93-GRN-y11-10.31.O","93-GRN-y11-10.31.O","","0"
"93-GRN-y11-10","Sat","202.Sat.93-GRN-y11-10.31.O","93-GRN-y11-10.31.O","","0"
"93-GRN-y11-10","Sat","204.Sat.93-GRN-y11-10.31.O","93-GRN-y11-10.31.O","","0"
"93-GRN-y11-10","Sat","206.Sat.93-GRN-y11-10.31.O","93-GRN-y11-10.31.O","","0"
"93-GRN-y11-10","Sat","208.Sat.93-GRN-y11-10.31.O","93-GRN-y11-10.31.O","","0"
"93-GRN-y11-10","Sat","210.Sat.93-GRN-y11-10.31.O","93-GRN-y11-10.31.O","","0"
"93-GRN-y11-10","Sat","212.Sat.93-GRN-y11-10.31.O","93-GRN-y11-10.31.O","","0"
"93-GRN-y11-10","Sat","214.Sat.93-GRN-y11-10.31.O","93-GRN-y11-10.31.O","","0"
"93-GRN-y11-10","Sat","216.Sat.93-GRN-y11-10.31.O","93-GRN-y11-10.31.O","","0"
"93-GRN-y11-10","Sat","218.Sat.93-GRN-y11-10.31.O","93-GRN-y11-10.31.O","","0"
"93-GRN-y11-10","Sat","220.Sat.93-GRN-y11-10.31.O","93-GRN-y11-10.31.O","","0"
"93-GRN-y11-10","Sat","222.Sat.93-GRN-y11-10.31.O","93-GRN-y11-10.31.O","","0"
"93-GRN-y11-10","Sat","224.Sat.93-GRN-y11-10.31.O","93-GRN-y11-10.31.O","","0"
"93-GRN-y11-10","Sat","226.Sat.93-GRN-y11-10.31.O","93-GRN-y11-10.31.O","","0"
"93-GRN-y11-10","Sat","228.Sat.93-GRN-y11-10.31.O","93-GRN-y11-10.31.O","","0"
"93-GRN-y11-10","Sat","230.Sat.93-GRN-y11-10.31.O","93-GRN-y11-10.31.O","","0"
"93-GRN-y11-10","Sat","232.Sat.93-GRN-y11-10.31.O","93-GRN-y11-10.31.O","","0"
"93-GRN-y11-10","Sat","234.Sat.93-GRN-y11-10.31.O","93-GRN-y11-10.31.O","","0"
"93-GRN-y11-10","Sat","236.Sat.93-GRN-y11-10.31.O","93-GRN-y11-10.31.O","","0"
"93-GRN-y11-10","Sat","238.Sat.93-GRN-y11-10.31.O","93-GRN-y11-10.31.O","","0"
"93-GRN-y11-10","Sat","240.Sat.93-GRN-y11-10.31.O","93-GRN-y11-10.31.O","","0"
"93-GRN-y11-10","Sat","242.Sat.93-GRN-y11-10.31.O","93-GRN-y11-10.31.O","","0"
"93-GRN-y11-10","Sat","244.Sat.93-GRN-y11-10.31.O","93-GRN-y11-10.31.O","","0"
"93-GRN-y11-10","Sat","246.Sat.93-GRN-y11-10.31.O","93-GRN-y11-10.31.O","","0"
"93-GRN-y11-10","Sat","248.Sat.93-GRN-y11-10.31.O","93-GRN-y11-10.31.O","","0"
"93-GRN-y11-10","Sat","250.Sat.93-GRN-y11-10.31.O","93-GRN-y11-10.31.O","","0"
"93-GRN-y11-10","Sat","252.Sat.93-GRN-y11-10.31.O","93-GRN-y11-10.31.O","","0"
"93-GRN-y11-10","Sat","254.Sat.93-GRN-y11-10.31.O","93-GRN-y11-10.31.O","","0"
"93-GRN-y11-10","Sat","256.Sat.93-GRN-y11-10.31.O","93-GRN-y11-10.31.O","","0"
"93-GRN-y11-10","Sat","258.Sat.93-GRN-y11-10.31.O","93-GRN-y11-10.31.O","","0"
"93-GRN-y11-10","Sat","260.Sat.93-GRN-y11-10.31.O","93-GRN-y11-10.31.O","","0"
"93-GRN-y11-10","Sat","262.Sat.93-GRN-y11-10.31.O","93-GRN-y11-10.31.O","","0"
"93-GRN-y11-10","Sat","138.Sat.93-GRN-y11-10.30.O","93-GRN-y11-10.30.O","","0"
"93-GRN-y11-10","Sat","139.Sat.93-GRN-y11-10.30.O","93-GRN-y11-10.30.O","","0"
"93-GRN-y11-10","Sat","141.Sat.93-GRN-y11-10.30.O","93-GRN-y11-10.30.O","","0"
"93-GRN-y11-10","Sat","142.Sat.93-GRN-y11-10.30.O","93-GRN-y11-10.30.O","","0"
"93-GRN-y11-10","Sat","143.Sat.93-GRN-y11-10.30.O","93-GRN-y11-10.30.O","","0"
"93-GRN-y11-10","Sat","144.Sat.93-GRN-y11-10.30.O","93-GRN-y11-10.30.O","","0"
"93-GRN-y11-10","Sat","145.Sat.93-GRN-y11-10.30.O","93-GRN-y11-10.30.O","","0"
"93-GRN-y11-10","Sat","146.Sat.93-GRN-y11-10.30.O","93-GRN-y11-10.30.O","","0"
"93-GRN-y11-10","Sat","147.Sat.93-GRN-y11-10.30.O","93-GRN-y11-10.30.O","","0"
"93-GRN-y11-10","Sat","148.Sat.93-GRN-y11-10.30.O","93-GRN-y11-10.30.O","","0"
"93-GRN-y11-10","Sat","150.Sat.93-GRN-y11-10.30.O","93-GRN-y11-10.30.O","","0"
"93-GRN-y11-10","Sat","179.Sat.93-GRN-y11-10.30.O","93-GRN-y11-10.30.O","","0"
"93-GRN-y11-10","Sat","264.Sat.93-GRN-y11-10.30.O","93-GRN-y11-10.30.O","","0"
"93-GRN-y11-10","Sat","265.Sat.93-GRN-y11-10.30.O","93-GRN-y11-10.30.O","","0"
"93-GRN-y11-10","Sat","266.Sat.93-GRN-y11-10.30.O","93-GRN-y11-10.30.O","","0"
"93-GRN-y11-10","Sat","267.Sat.93-GRN-y11-10.30.O","93-GRN-y11-10.30.O","","0"
"93-GRN-y11-10","Sat","268.Sat.93-GRN-y11-10.30.O","93-GRN-y11-10.30.O","","0"
"93-GRN-y11-10","Sat","269.Sat.93-GRN-y11-10.30.O","93-GRN-y11-10.30.O","","0"
"93-GRN-y11-10","Sat","270.Sat.93-GRN-y11-10.30.O","93-GRN-y11-10.30.O","","0"
"93-GRN-y11-10","Sat","271.Sat.93-GRN-y11-10.30.O","93-GRN-y11-10.30.O","","0"
"93-GRN-y11-10","Sat","149.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","151.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","153.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","155.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","157.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","159.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","161.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","163.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","165.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","167.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","169.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","171.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","173.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","175.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","177.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","181.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","183.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","185.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","187.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","189.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","191.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","193.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","195.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","197.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","199.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","201.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","203.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","205.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","207.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","209.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","211.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","213.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","215.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","217.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","219.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","221.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","223.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","225.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","227.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","229.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","231.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","233.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","235.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","237.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","239.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","241.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","243.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","245.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","247.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","249.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","251.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","253.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","255.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","257.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","259.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","261.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","263.Sat.93-GRN-y11-10.53.O","93-GRN-y11-10.53.O","","0"
"93-GRN-y11-10","Sat","11.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","13.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","15.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","17.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","19.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","21.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","23.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","25.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","27.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","29.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","31.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","33.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","35.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","37.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","39.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","41.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","43.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","45.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","47.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","49.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","51.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","53.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","55.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","57.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","59.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","61.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","63.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","65.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","67.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","69.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","71.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","73.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","75.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","77.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","79.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","81.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","83.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","85.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","87.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","89.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","91.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","93.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","95.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","97.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","99.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","101.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","103.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","105.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","107.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","109.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","111.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","113.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","115.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","117.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","119.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","121.Sat.93-GRN-y11-10.4.I","93-GRN-y11-10.4.I","","1"
"93-GRN-y11-10","Sat","2.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","12.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","14.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","16.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","18.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","20.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","22.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","24.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","26.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","28.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","30.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","32.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","34.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","36.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","38.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","40.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","42.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","44.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","46.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","48.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","50.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","52.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","54.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","56.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","58.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","60.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","62.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","64.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","66.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","68.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","70.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","72.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","74.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","76.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","78.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","80.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","82.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","84.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","86.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","88.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","90.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","92.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","94.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","96.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","98.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","100.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","102.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","104.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","106.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","108.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","110.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","114.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","116.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","118.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","120.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","122.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","124.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","126.Sat.93-GRN-y11-10.1.I","93-GRN-y11-10.1.I","","1"
"93-GRN-y11-10","Sat","3.Sat.93-GRN-y11-10.2.I","93-GRN-y11-10.2.I","","1"
"93-GRN-y11-10","Sat","4.Sat.93-GRN-y11-10.2.I","93-GRN-y11-10.2.I","","1"
"93-GRN-y11-10","Sat","5.Sat.93-GRN-y11-10.2.I","93-GRN-y11-10.2.I","","1"
"93-GRN-y11-10","Sat","6.Sat.93-GRN-y11-10.2.I","93-GRN-y11-10.2.I","","1"
"93-GRN-y11-10","Sat","7.Sat.93-GRN-y11-10.2.I","93-GRN-y11-10.2.I","","1"
"93-GRN-y11-10","Sat","8.Sat.93-GRN-y11-10.2.I","93-GRN-y11-10.2.I","","1"
"93-GRN-y11-10","Sat","9.Sat.93-GRN-y11-10.2.I","93-GRN-y11-10.2.I","","1"
"93-GRN-y11-10","Sat","10.Sat.93-GRN-y11-10.2.I","93-GRN-y11-10.2.I","","1"
"93-GRN-y11-10","Sat","112.Sat.93-GRN-y11-10.2.I","93-GRN-y11-10.2.I","","1"
"93-GRN-y11-10","Sat","123.Sat.93-GRN-y11-10.2.I","93-GRN-y11-10.2.I","","1"
"93-GRN-y11-10","Sat","125.Sat.93-GRN-y11-10.2.I","93-GRN-y11-10.2.I","","1"
"93-GRN-y11-10","Sat","127.Sat.93-GRN-y11-10.2.I","93-GRN-y11-10.2.I","","1"
"93-GRN-y11-10","Sat","128.Sat.93-GRN-y11-10.2.I","93-GRN-y11-10.2.I","","1"
"93-GRN-y11-10","Sat","129.Sat.93-GRN-y11-10.2.I","93-GRN-y11-10.2.I","","1"
"93-GRN-y11-10","Sat","130.Sat.93-GRN-y11-10.2.I","93-GRN-y11-10.2.I","","1"
"93-GRN-y11-10","Sat","131.Sat.93-GRN-y11-10.2.I","93-GRN-y11-10.2.I","","1"
"93-GRN-y11-10","Sat","132.Sat.93-GRN-y11-10.2.I","93-GRN-y11-10.2.I","","1"
"93-GRN-y11-10","Sat","133.Sat.93-GRN-y11-10.2.I","93-GRN-y11-10.2.I","","1"
"93-GRN-y11-10","Sat","134.Sat.93-GRN-y11-10.2.I","93-GRN-y11-10.2.I","","1"
"93-GRN-y11-10","Sat","1.Sat.93-GRN-y11-10.42.I","93-GRN-y11-10.42.I","","1"
"93-GRN-y11-10","Sat","135.Sat.93-GRN-y11-10.22.O","93-GRN-y11-10.22.O","","0"
"93-GRN-y11-10","Sat","136.Sat.93-GRN-y11-10.22.O","93-GRN-y11-10.22.O","","0"
"93-GRN-y11-10","Sat","140.Sat.93-GRN-y11-10.22.O","93-GRN-y11-10.22.O","","0"
"93-RED-y11-5","Sat#1","178.Sat.93-RED-y11-5.45.I","93-RED-y11-5.45.I","","1"
"93-RED-y11-5","Sat#1","180.Sat.93-RED-y11-5.45.I","93-RED-y11-5.45.I","","1"
