stopID,stopQueryTime,count,Direction,Destination,Time,AVLS,Tram,Action,Msg Sent,Msg Received,Msg Processed,XML ID,Total Lag,Create Lag,Process Lag
23,1571246640717,1,Outbound,Saggart,00:06:26,00:07:06,3001,d,16/10/2019 18:23:55,16/10/2019 18:23:55,16/10/2019 18:23:55,29253,0.5607963,0.5607963,0
58,1571246640750,0,,,,,,,,,,,,,
50,1571246640764,3,Inbound,Connolly,00:01:22,00:02:02,3014,a,16/10/2019 18:23:55,16/10/2019 18:23:55,16/10/2019 18:23:55,29253,0.7641246,0.5607963,0.2033283
50,1571246640764,3,Inbound,Connolly,00:12:42,00:13:22,3019,a,16/10/2019 18:23:55,16/10/2019 18:23:55,16/10/2019 18:23:55,29254,0.9056562,0.5607963,0.3448599
50,1571246640764,3,Outbound,Saggart,00:10:40,00:11:20,3008,a,16/10/2019 18:23:55,16/10/2019 18:23:55,16/10/2019 18:23:55,29253,0.6233004,0.5607963,0.0625041
2,1571246640767,4,Inbound,The Point,00:06:40,00:07:20,4009,a,16/10/2019 18:23:55,16/10/2019 18:23:55,16/10/2019 18:23:56,29255,1.2035455,0.6858115,0.517734
2,1571246640767,4,Inbound,The Point,00:19:08,00:19:48,3009,a,16/10/2019 18:23:55,16/10/2019 18:23:55,16/10/2019 18:23:55,29253,0.6545566,0.5607963,0.0937603
2,1571246640767,4,Outbound,Tallaght,00:01:29,00:02:09,4010,a,16/10/2019 18:23:55,16/10/2019 18:23:55,16/10/2019 18:23:56,29255,1.2191925,0.6858115,0.533381
2,1571246640767,4,Outbound,Tallaght,00:11:48,00:12:28,3009,a,16/10/2019 18:23:55,16/10/2019 18:23:55,16/10/2019 18:23:55,29253,0.6545566,0.5607963,0.0937603
57,1571246640776,2,Outbound,Tallaght,00:05:56,00:06:36,3025,d,16/10/2019 18:23:55,16/10/2019 18:23:55,16/10/2019 18:23:55,29254,0.9844357,0.5607963,0.4236394
57,1571246640776,2,Outbound,Saggart,00:11:47,00:12:27,4003,d,16/10/2019 18:23:55,16/10/2019 18:23:55,16/10/2019 18:23:56,29254,1.1098008,0.5607963,0.5490045
3,1571246640778,4,Inbound,The Point,00:00:00,00:00:00,3017,a,16/10/2019 18:23:51,16/10/2019 18:23:51,16/10/2019 18:23:51,29251,0.1701997,0.1233193,0.0468804
3,1571246640778,4,Inbound,The Point,00:08:21,00:09:01,4009,a,16/10/2019 18:23:55,16/10/2019 18:23:55,16/10/2019 18:23:56,29255,1.2035455,0.6858115,0.517734
3,1571246640778,4,Outbound,Tallaght,00:00:00,00:00:34,4010,a,16/10/2019 18:23:55,16/10/2019 18:23:55,16/10/2019 18:23:56,29255,1.2191925,0.6858115,0.533381
3,1571246640778,4,Outbound,Tallaght,00:10:13,00:10:53,3009,a,16/10/2019 18:23:55,16/10/2019 18:23:55,16/10/2019 18:23:55,29253,0.6545566,0.5607963,0.0937603
1,1571246640784,4,Inbound,The Point,00:05:26,00:06:06,4009,d,16/10/2019 18:23:55,16/10/2019 18:23:55,16/10/2019 18:23:56,29255,1.2035455,0.6858115,0.517734
1,1571246640784,4,Inbound,The Point,00:17:54,00:18:34,3009,d,16/10/2019 18:23:55,16/10/2019 18:23:55,16/10/2019 18:23:55,29253,0.6545566,0.5607963,0.0937603
1,1571246640784,4,Terminating,Tallaght,00:03:35,00:04:15,4010,a,16/10/2019 18:23:55,16/10/2019 18:23:55,16/10/2019 18:23:56,29255,1.2191925,0.6858115,0.533381
1,1571246640784,4,Terminating,Tallaght,00:13:54,00:14:34,3009,a,16/10/2019 18:23:55,16/10/2019 18:23:55,16/10/2019 18:23:55,29253,0.6545566,0.5607963,0.0937603
49,1571246640788,4,Inbound,Connolly,00:03:10,00:03:50,3014,a,16/10/2019 18:23:55,16/10/2019 18:23:55,16/10/2019 18:23:55,29253,0.7641246,0.5607963,0.2033283
49,1571246640788,4,Inbound,Connolly,00:14:30,00:15:10,3019,a,16/10/2019 18:23:55,16/10/2019 18:23:55,16/10/2019 18:23:55,29254,0.9056562,0.5607963,0.3448599
49,1571246640788,4,Outbound,Saggart,00:08:54,00:09:34,3008,a,16/10/2019 18:23:55,16/10/2019 18:23:55,16/10/2019 18:23:55,29253,0.6233004,0.5607963,0.0625041
49,1571246640788,4,Outbound,Saggart,00:18:44,00:19:24,3026,a,16/10/2019 18:23:55,16/10/2019 18:23:55,16/10/2019 18:23:56,29254,1.0316645,0.5607963,0.4708682
56,1571246640798,4,Inbound,The Point,00:08:15,00:08:55,4003,a,16/10/2019 18:23:55,16/10/2019 18:23:55,16/10/2019 18:23:56,29254,1.1098008,0.5607963,0.5490045
56,1571246640798,4,Inbound,The Point,00:10:22,00:11:02,4008,a,16/10/2019 18:23:55,16/10/2019 18:23:55,16/10/2019 18:23:56,29255,1.187924,0.6858115,0.5021125
56,1571246640798,4,Outbound,Tallaght,00:06:35,00:07:15,3025,a,16/10/2019 18:23:55,16/10/2019 18:23:55,16/10/2019 18:23:55,29254,0.9844357,0.5607963,0.4236394
56,1571246640798,4,Outbound,Saggart,00:12:26,00:13:06,4003,a,16/10/2019 18:23:55,16/10/2019 18:23:55,16/10/2019 18:23:56,29254,1.1098008,0.5607963,0.5490045
51,1571246640805,4,Inbound,Connolly,00:00:00,00:00:15,3014,a,16/10/2019 18:23:55,16/10/2019 18:23:55,16/10/2019 18:23:55,29253,0.7641246,0.5607963,0.2033283
51,1571246640805,4,Inbound,Connolly,00:10:55,00:11:35,3019,a,16/10/2019 18:23:55,16/10/2019 18:23:55,16/10/2019 18:23:55,29254,0.9056562,0.5607963,0.3448599
