stopID,stopQueryTime,count,Direction,Destination,Time,AVLS,Tram,Action,Msg Sent,Msg Received,Msg Processed,XML ID,Total Lag,Create Lag,Process Lag
58,1571246700840,0,,,,,,,,,,,,,
3,1571246700860,2,Inbound,The Point,00:07:21,00:08:01,4009,a,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:56,29296,1.0243666,0.4618829,0.5624837
3,1571246700860,2,Outbound,Tallaght,00:09:24,00:10:04,3009,a,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:55,29294,0.4306232,0.3524921,0.0781311
51,1571246700894,2,Inbound,Connolly,00:08:57,00:09:37,3019,a,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:55,29295,0.7118673,0.4149924,0.2968749
51,1571246700894,2,Outbound,Saggart,00:11:21,00:12:01,3008,a,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:55,29294,0.4149924,0.3524921,0.0625003
57,1571246700913,2,Outbound,Tallaght,00:04:56,00:05:36,3025,d,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:55,29295,0.7899994,0.4149924,0.375007
57,1571246700913,2,Outbound,Saggart,00:10:47,00:11:27,4003,d,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:55,29295,0.9306162,0.4149924,0.5156238
2,1571246700916,4,Inbound,The Point,00:05:40,00:06:20,4009,a,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:56,29296,1.0243666,0.4618829,0.5624837
2,1571246700916,4,Inbound,The Point,00:18:19,00:18:59,3009,a,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:55,29294,0.4462516,0.3524921,0.0937595
2,1571246700916,4,Outbound,Tallaght,00:00:20,00:01:00,4010,a,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:56,29296,1.0399906,0.4618829,0.5781077
2,1571246700916,4,Outbound,Tallaght,00:10:59,00:11:39,3009,a,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:55,29294,0.4462516,0.3524921,0.0937595
52,1571246700934,3,Inbound,Connolly,00:07:41,00:08:21,3019,a,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:55,29295,0.6962438,0.4149924,0.2812514
52,1571246700934,3,Outbound,Saggart,00:00:07,00:00:47,3023,a,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:55,29295,0.7899994,0.4149924,0.375007
52,1571246700934,3,Outbound,Saggart,00:12:38,00:13:18,3008,a,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:55,29294,0.4149924,0.3524921,0.0625003
38,1571246700939,5,Inbound,Parnell,00:01:36,00:02:16,5030,a,16/10/2019 18:24:58,16/10/2019 18:24:58,16/10/2019 18:24:58,29298,0.2129898,0.0870392,0.1259506
38,1571246700939,5,Inbound,Broombridge,00:08:15,00:08:55,5002,a,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:56,29296,1.1337436,0.4618829,0.6718607
38,1571246700939,5,Inbound,Parnell,00:14:32,00:15:12,5027,a,16/10/2019 18:24:58,16/10/2019 18:24:58,16/10/2019 18:24:58,29298,0.1339171,0.0870392,0.0468779
38,1571246700939,5,Outbound,Bride's Glen,00:02:52,00:03:32,5019,a,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:56,29297,1.4774919,0.5243799,0.953112
38,1571246700939,5,Outbound,Bride's Glen,00:11:12,00:11:52,5016,a,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:56,29297,1.4306245,0.5243799,0.9062446
50,1571246700943,3,Inbound,Connolly,00:00:38,00:01:18,3014,a,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:55,29294,0.5399908,0.3524921,0.1874987
50,1571246700943,3,Inbound,Connolly,00:10:44,00:11:24,3019,a,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:55,29295,0.7118673,0.4149924,0.2968749
50,1571246700943,3,Outbound,Saggart,00:09:34,00:10:14,3008,a,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:55,29294,0.4149924,0.3524921,0.0625003
9,1571246700953,8,Inbound,Connolly,00:03:34,00:04:14,4011,a,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:56,29296,1.0556274,0.4618829,0.5937445
9,1571246700953,8,Inbound,The Point,00:10:30,00:11:10,3011,a,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:55,29294,0.4618829,0.3524921,0.1093908
9,1571246700953,8,Inbound,The Point,00:14:49,00:15:29,3017,a,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:55,29294,0.633745,0.3524921,0.2812529
9,1571246700953,8,Outbound,Saggart,00:00:50,00:01:30,3026,a,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:55,29295,0.8213053,0.4149924,0.4063129
9,1571246700953,8,Outbound,Tallaght,00:06:02,00:06:42,4006,a,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:55,29295,0.9931162,0.4149924,0.5781238
9,1571246700953,8,Outbound,Saggart,00:07:17,00:07:57,3021,a,16/10/2019 18:24:58,16/10/2019 18:24:58,16/10/2019 18:24:58,29298,0.2748354,0.0870392,0.1877962
9,1571246700953,8,Outbound,Tallaght,00:11:50,00:12:30,4002,a,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:55,29295,0.915,0.4149924,0.5000076
9,1571246700953,8,Outbound,Saggart,00:14:56,00:15:36,3013,a,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:55,29294,0.5399908,0.3524921,0.1874987
23,1571246700958,1,Outbound,Saggart,00:05:24,00:06:04,3001,d,16/10/2019 18:24:58,16/10/2019 18:24:58,16/10/2019 18:24:58,29298,0.3704409,0.0870392,0.2834017
36,1571246700962,6,Inbound,Broombridge,00:01:26,00:02:06,5006,d,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:56,29296,1.2118665,0.4618829,0.7499836
36,1571246700962,6,Inbound,Parnell,00:05:30,00:06:10,5030,a,16/10/2019 18:24:58,16/10/2019 18:24:58,16/10/2019 18:24:58,29298,0.2129898,0.0870392,0.1259506
36,1571246700962,6,Inbound,Broombridge,00:12:09,00:12:49,5002,a,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:56,29296,1.1493821,0.4618829,0.6874992
36,1571246700962,6,Inbound,Parnell,00:18:26,00:19:06,5027,a,16/10/2019 18:24:58,16/10/2019 18:24:58,16/10/2019 18:24:58,29298,0.1339171,0.0870392,0.0468779
36,1571246700962,6,Outbound,Bride's Glen,00:07:11,00:07:51,5016,a,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:56,29297,1.4306245,0.5243799,0.9062446
36,1571246700962,6,Outbound,Bride's Glen,00:16:28,00:17:08,5029,a,16/10/2019 18:24:58,16/10/2019 18:24:58,16/10/2019 18:24:58,29298,0.1964194,0.0870392,0.1093802
43,1571246700969,5,Inbound,Broombridge,00:01:13,00:01:53,5002,a,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:56,29296,1.1181181,0.4618829,0.6562352
43,1571246700969,5,Inbound,Parnell,00:07:30,00:08:10,5027,a,16/10/2019 18:24:58,16/10/2019 18:24:58,16/10/2019 18:24:58,29298,0.1182932,0.0870392,0.031254
43,1571246700969,5,Outbound,Bride's Glen,00:01:59,00:02:39,5012,a,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:56,29297,1.3525001,0.5243799,0.8281202
43,1571246700969,5,Outbound,Bride's Glen,00:09:46,00:10:26,5019,a,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:56,29297,1.4931156,0.5243799,0.9687357
43,1571246700969,5,Outbound,Bride's Glen,00:18:06,00:18:46,5016,a,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:56,29297,1.4462634,0.5243799,0.9218835
42,1571246700973,5,Inbound,Broombridge,00:02:49,00:03:29,5002,a,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:56,29296,1.1337436,0.4618829,0.6718607
42,1571246700973,5,Inbound,Parnell,00:09:06,00:09:46,5027,a,16/10/2019 18:24:58,16/10/2019 18:24:58,16/10/2019 18:24:58,29298,0.1182932,0.0870392,0.031254
42,1571246700973,5,Outbound,Bride's Glen,00:00:26,00:01:06,5012,a,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:56,29297,1.3368663,0.5243799,0.8124864
42,1571246700973,5,Outbound,Bride's Glen,00:08:13,00:08:53,5019,a,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:56,29297,1.4931156,0.5243799,0.9687357
42,1571246700973,5,Outbound,Bride's Glen,00:16:33,00:17:13,5016,a,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:56,29297,1.4462634,0.5243799,0.9218835
10,1571246700979,9,Inbound,The Point,00:00:02,00:00:42,4013,a,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:56,29296,1.0868727,0.4618829,0.6249898
10,1571246700979,9,Inbound,Connolly,00:04:53,00:05:33,4011,a,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:56,29296,1.0556274,0.4618829,0.5937445
10,1571246700979,9,Inbound,The Point,00:11:49,00:12:29,3011,a,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:55,29294,0.4618829,0.3524921,0.1093908
10,1571246700979,9,Inbound,The Point,00:16:08,00:16:48,3017,a,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:55,29294,0.633745,0.3524921,0.2812529
10,1571246700979,9,Outbound,Saggart,00:00:00,00:00:14,3026,a,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:55,29295,0.8213053,0.4149924,0.4063129
10,1571246700979,9,Outbound,Tallaght,00:04:46,00:05:26,4006,a,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:55,29295,0.977503,0.4149924,0.5625106
10,1571246700979,9,Outbound,Saggart,00:06:01,00:06:41,3021,a,16/10/2019 18:24:58,16/10/2019 18:24:58,16/10/2019 18:24:58,29298,0.2748354,0.0870392,0.1877962
10,1571246700979,9,Outbound,Tallaght,00:10:34,00:11:14,4002,a,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:55,29295,0.8993663,0.4149924,0.4843739
10,1571246700979,9,Outbound,Saggart,00:13:40,00:14:20,3013,a,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:55,29294,0.5399908,0.3524921,0.1874987
4,1571246700987,8,Inbound,The Point,00:01:27,00:02:07,3017,a,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:55,29294,0.6181159,0.3524921,0.2656238
4,1571246700987,8,Inbound,Connolly,00:06:20,00:07:00,3014,a,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:55,29294,0.5556183,0.3524921,0.2031262
4,1571246700987,8,Inbound,The Point,00:10:26,00:11:06,4009,a,16/10/2019 18:24:55,16/10/2019 18:24:55,16/10/2019 18:24:56,29296,1.0243666,0.4618829,0.5624837
