stopID,stopQueryTime,count,Direction,Destination,Time,AVLS,Tram,Action,Msg Sent,Msg Received,Msg Processed,XML ID,Total Lag,Create Lag,Process Lag
58,1571248380748,0,,,,,,,,,,,,,
2,1571248380777,5,Inbound,The Point,00:01:33,00:02:13,4006,a,16/10/2019 18:52:56,16/10/2019 18:52:56,16/10/2019 18:52:56,30444,0.8136718,0.4994334,0.3142384
2,1571248380777,5,Inbound,The Point,00:12:58,00:13:38,4002,a,16/10/2019 18:52:55,16/10/2019 18:52:56,16/10/2019 18:52:56,30443,1.7350358,1.4525472,0.2824886
2,1571248380777,5,Inbound,The Point,00:17:40,00:18:20,3018,a,16/10/2019 18:52:55,16/10/2019 18:52:56,16/10/2019 18:52:56,30443,1.546306,1.4525472,0.0937588
2,1571248380777,5,Outbound,Tallaght,00:03:38,00:04:18,4002,a,16/10/2019 18:52:55,16/10/2019 18:52:56,16/10/2019 18:52:56,30443,1.7350358,1.4525472,0.2824886
2,1571248380777,5,Outbound,Tallaght,00:07:55,00:08:35,3018,a,16/10/2019 18:52:55,16/10/2019 18:52:56,16/10/2019 18:52:56,30443,1.546306,1.4525472,0.0937588
38,1571248380789,4,Inbound,Broombridge,00:03:24,00:04:04,5012,a,16/10/2019 18:52:56,16/10/2019 18:52:56,16/10/2019 18:52:57,30445,1.1267016,0.5306761,0.5960255
38,1571248380789,4,Inbound,Parnell,00:11:44,00:12:24,5019,a,16/10/2019 18:52:56,16/10/2019 18:52:56,16/10/2019 18:52:57,30445,1.3142016,0.5306761,0.7835255
38,1571248380789,4,Outbound,Bride's Glen,00:04:13,00:04:53,5015,a,16/10/2019 18:52:56,16/10/2019 18:52:56,16/10/2019 18:52:57,30445,1.2048347,0.5306761,0.6741586
38,1571248380789,4,Outbound,Bride's Glen,00:12:38,00:13:18,5013,a,16/10/2019 18:52:56,16/10/2019 18:52:56,16/10/2019 18:52:57,30445,1.1735779,0.5306761,0.6429018
23,1571248380799,1,Outbound,Saggart,00:07:26,00:08:06,4011,d,16/10/2019 18:52:56,16/10/2019 18:52:56,16/10/2019 18:52:56,30444,0.8772092,0.4994334,0.3777758
57,1571248380807,2,Outbound,Tallaght,00:06:56,00:07:36,3016,d,16/10/2019 18:52:55,16/10/2019 18:52:56,16/10/2019 18:52:56,30443,1.4994334,1.4525472,0.0468862
57,1571248380807,2,Outbound,Saggart,00:11:56,00:12:36,4013,d,16/10/2019 18:52:56,16/10/2019 18:52:56,16/10/2019 18:52:56,30444,0.8923153,0.4994334,0.3928819
48,1571248380820,2,Inbound,Parnell,00:08:26,00:09:06,5016,d,16/10/2019 18:52:56,16/10/2019 18:52:56,16/10/2019 18:52:57,30445,1.2360764,0.5306761,0.7054003
48,1571248380820,2,Inbound,Broombridge,00:14:26,00:15:06,5029,d,16/10/2019 18:52:57,16/10/2019 18:52:57,16/10/2019 18:52:58,30446,1.0017011,0.8767014,0.1249997
1,1571248380826,5,Inbound,The Point,00:00:19,00:00:59,4006,d,16/10/2019 18:52:56,16/10/2019 18:52:56,16/10/2019 18:52:56,30444,0.7981644,0.4994334,0.298731
1,1571248380826,5,Inbound,The Point,00:11:44,00:12:24,4002,d,16/10/2019 18:52:55,16/10/2019 18:52:56,16/10/2019 18:52:56,30443,1.7350358,1.4525472,0.2824886
1,1571248380826,5,Inbound,The Point,00:16:26,00:17:06,3018,d,16/10/2019 18:52:55,16/10/2019 18:52:56,16/10/2019 18:52:56,30443,1.546306,1.4525472,0.0937588
1,1571248380826,5,Terminating,Tallaght,00:05:44,00:06:24,4002,a,16/10/2019 18:52:55,16/10/2019 18:52:56,16/10/2019 18:52:56,30443,1.7350358,1.4525472,0.2824886
1,1571248380826,5,Terminating,Tallaght,00:10:01,00:10:41,3018,a,16/10/2019 18:52:55,16/10/2019 18:52:56,16/10/2019 18:52:56,30443,1.546306,1.4525472,0.0937588
49,1571248380846,3,Inbound,Belgard,00:10:14,00:10:54,3026,a,16/10/2019 18:52:55,16/10/2019 18:52:56,16/10/2019 18:52:56,30443,1.7195652,1.4525472,0.267018
49,1571248380846,3,Outbound,Saggart,00:05:02,00:05:42,3013,a,16/10/2019 18:52:55,16/10/2019 18:52:55,16/10/2019 18:52:56,30442,1.202568,0.9056767,0.2968913
49,1571248380846,3,Outbound,Saggart,00:13:05,00:13:45,4004,a,16/10/2019 18:52:56,16/10/2019 18:52:56,16/10/2019 18:52:56,30444,0.7981644,0.4994334,0.298731
5,1571248380857,6,Inbound,The Point,00:08:12,00:08:52,4006,a,16/10/2019 18:52:56,16/10/2019 18:52:56,16/10/2019 18:52:56,30444,0.8136718,0.4994334,0.3142384
5,1571248380857,6,Outbound,Saggart,00:00:00,00:00:00,3013,a,16/10/2019 18:52:55,16/10/2019 18:52:55,16/10/2019 18:52:56,30442,1.1869287,0.9056767,0.281252
5,1571248380857,6,Outbound,Tallaght,00:02:16,00:02:56,3018,a,16/10/2019 18:52:55,16/10/2019 18:52:56,16/10/2019 18:52:56,30443,1.5306761,1.4525472,0.0781289
5,1571248380857,6,Outbound,Saggart,00:07:23,00:08:03,4004,a,16/10/2019 18:52:56,16/10/2019 18:52:56,16/10/2019 18:52:56,30444,0.7819281,0.4994334,0.2824947
5,1571248380857,6,Outbound,Tallaght,00:14:05,00:14:45,3002,a,16/10/2019 18:52:55,16/10/2019 18:52:55,16/10/2019 18:52:56,30442,1.0931744,0.9056767,0.1874977
5,1571248380857,6,Outbound,Saggart,00:15:39,00:16:19,3001,a,16/10/2019 18:52:55,16/10/2019 18:52:55,16/10/2019 18:52:56,30442,1.061928,0.9056767,0.1562513
37,1571248380862,4,Inbound,Broombridge,00:04:54,00:05:34,5012,a,16/10/2019 18:52:56,16/10/2019 18:52:56,16/10/2019 18:52:57,30445,1.1267016,0.5306761,0.5960255
