stopID,stopQueryTime,count,Direction,Destination,Time,AVLS,Tram,Action,Msg Sent,Msg Received,Msg Processed,XML ID,Total Lag,Create Lag,Process Lag
49,1571245740374,3,Inbound,The Point,00:10:43,00:11:23,3011,a,16/10/2019 18:08:54,16/10/2019 18:08:54,16/10/2019 18:08:54,28630,0.3123444,0.1560684,0.156276
49,1571245740374,3,Outbound,Saggart,00:03:17,00:03:57,3019,a,16/10/2019 18:08:54,16/10/2019 18:08:54,16/10/2019 18:08:54,28631,0.7966969,0.7654464,0.0312505
49,1571245740374,3,Outbound,Saggart,00:11:51,00:12:31,3023,a,16/10/2019 18:08:54,16/10/2019 18:08:54,16/10/2019 18:08:54,28631,0.8591979,0.7654464,0.0937515
50,1571245740400,4,Inbound,The Point,00:08:59,00:09:39,3011,a,16/10/2019 18:08:54,16/10/2019 18:08:54,16/10/2019 18:08:54,28630,0.3123444,0.1560684,0.156276
50,1571245740400,4,Outbound,Saggart,00:00:35,00:01:15,3014,a,16/10/2019 18:08:54,16/10/2019 18:08:54,16/10/2019 18:08:54,28630,0.3904476,0.1560684,0.2343792
50,1571245740400,4,Outbound,Saggart,00:05:03,00:05:43,3019,a,16/10/2019 18:08:54,16/10/2019 18:08:54,16/10/2019 18:08:54,28631,0.7966969,0.7654464,0.0312505
50,1571245740400,4,Outbound,Saggart,00:13:37,00:14:17,3023,a,16/10/2019 18:08:54,16/10/2019 18:08:54,16/10/2019 18:08:54,28631,0.8591979,0.7654464,0.0937515
51,1571245740410,5,Inbound,The Point,00:07:16,00:07:56,3011,a,16/10/2019 18:08:54,16/10/2019 18:08:54,16/10/2019 18:08:54,28630,0.3123444,0.1560684,0.156276
51,1571245740410,5,Inbound,Connolly,00:18:23,00:19:03,3014,a,16/10/2019 18:08:54,16/10/2019 18:08:54,16/10/2019 18:08:54,28630,0.4216963,0.1560684,0.2656279
51,1571245740410,5,Outbound,Saggart,00:02:22,00:03:02,3014,a,16/10/2019 18:08:54,16/10/2019 18:08:54,16/10/2019 18:08:54,28630,0.4060725,0.1560684,0.2500041
51,1571245740410,5,Outbound,Saggart,00:06:50,00:07:30,3019,a,16/10/2019 18:08:54,16/10/2019 18:08:54,16/10/2019 18:08:54,28631,0.7966969,0.7654464,0.0312505
51,1571245740410,5,Outbound,Saggart,00:15:24,00:16:04,3023,a,16/10/2019 18:08:54,16/10/2019 18:08:54,16/10/2019 18:08:54,28631,0.8591979,0.7654464,0.0937515
45,1571245740415,6,Inbound,Parnell,00:08:58,00:09:38,5030,a,16/10/2019 18:08:57,16/10/2019 18:08:57,16/10/2019 18:08:57,28634,0.8441398,0.71914,0.1249998
45,1571245740415,6,Inbound,Broombridge,00:14:58,00:15:38,5002,a,16/10/2019 18:08:54,16/10/2019 18:08:55,16/10/2019 18:08:55,28632,1.5779538,1.4373215,0.1406323
45,1571245740415,6,Outbound,Bride's Glen,00:00:00,00:00:40,5002,a,16/10/2019 18:08:54,16/10/2019 18:08:55,16/10/2019 18:08:55,28632,1.5466966,1.4373215,0.1093751
45,1571245740415,6,Outbound,Bride's Glen,00:08:18,00:08:58,5027,a,16/10/2019 18:08:57,16/10/2019 18:08:57,16/10/2019 18:08:57,28634,0.7660174,0.71914,0.0468774
45,1571245740415,6,Outbound,Bride's Glen,00:13:16,00:13:56,5023,a,16/10/2019 18:08:54,16/10/2019 18:08:55,16/10/2019 18:08:55,28633,1.9847665,1.4685718,0.5161947
45,1571245740415,6,Outbound,Bride's Glen,00:17:37,00:18:17,5012,a,16/10/2019 18:08:54,16/10/2019 18:08:55,16/10/2019 18:08:55,28633,1.7816368,1.4685718,0.313065
43,1571245740422,5,Inbound,Parnell,00:11:31,00:12:11,5030,a,16/10/2019 18:08:57,16/10/2019 18:08:57,16/10/2019 18:08:57,28634,0.8441398,0.71914,0.1249998
43,1571245740422,5,Inbound,Broombridge,00:17:31,00:18:11,5002,a,16/10/2019 18:08:54,16/10/2019 18:08:55,16/10/2019 18:08:55,28632,1.5779538,1.4373215,0.1406323
