stopID,stopQueryTime,count,Direction,Destination,Time,AVLS,Tram,Action,Msg Sent,Msg Received,Msg Processed,XML ID,Total Lag,Create Lag,Process Lag
58,1571245680926,0,,,,,,,,,,,,,
23,1571245680948,1,Outbound,Tallaght,00:10:45,00:11:25,3018,d,16/10/2019 18:07:54,16/10/2019 18:07:54,16/10/2019 18:07:54,28589,0.4258762,0.1602712,0.265605
57,1571245680968,2,Outbound,Saggart,00:11:51,00:12:31,4004,d,16/10/2019 18:07:54,16/10/2019 18:07:54,16/10/2019 18:07:54,28589,0.6769213,0.1758777,0.5010436
57,1571245680968,2,Outbound,Tallaght,00:12:20,00:13:00,3002,d,16/10/2019 18:07:54,16/10/2019 18:07:54,16/10/2019 18:07:54,28588,0.1133842,0.0508791,0.0625051
37,1571245680988,3,Inbound,Parnell,00:07:19,00:07:59,5003,a,16/10/2019 18:07:54,16/10/2019 18:07:54,16/10/2019 18:07:54,28590,0.8956734,0.2071265,0.6885469
37,1571245680988,3,Outbound,Bride's Glen,00:03:13,00:03:53,5023,a,16/10/2019 18:07:54,16/10/2019 18:07:54,16/10/2019 18:07:55,28591,1.3019185,0.2696249,1.0322936
37,1571245680988,3,Outbound,Bride's Glen,00:07:42,00:08:22,5012,a,16/10/2019 18:07:54,16/10/2019 18:07:54,16/10/2019 18:07:55,28591,1.098796,0.2540018,0.8447942
1,1571245681001,5,Inbound,Connolly,00:01:27,00:02:07,4011,d,16/10/2019 18:07:54,16/10/2019 18:07:54,16/10/2019 18:07:54,28590,0.8019312,0.2071265,0.5948047
1,1571245681001,5,Inbound,The Point,00:14:51,00:15:31,3017,d,16/10/2019 18:07:54,16/10/2019 18:07:54,16/10/2019 18:07:54,28588,0.3946273,0.0668221,0.3278052
1,1571245681001,5,Terminating,Tallaght,00:04:51,00:05:31,3017,a,16/10/2019 18:07:54,16/10/2019 18:07:54,16/10/2019 18:07:54,28588,0.3946273,0.0668221,0.3278052
1,1571245681001,5,Terminating,Tallaght,00:10:20,00:11:00,4009,a,16/10/2019 18:07:56,16/10/2019 18:07:57,16/10/2019 18:07:57,28592,1.3956853,1.1144246,0.2812607
1,1571245681001,5,Terminating,Tallaght,00:17:18,00:17:58,4010,a,16/10/2019 18:07:54,16/10/2019 18:07:54,16/10/2019 18:07:54,28590,0.8019312,0.2071265,0.5948047
3,1571245681009,5,Inbound,Connolly,00:03:44,00:04:24,4011,a,16/10/2019 18:07:54,16/10/2019 18:07:54,16/10/2019 18:07:54,28590,0.8019312,0.2071265,0.5948047
3,1571245681009,5,Inbound,The Point,00:17:46,00:18:26,3017,a,16/10/2019 18:07:54,16/10/2019 18:07:54,16/10/2019 18:07:54,28589,0.3946273,0.1602712,0.2343561
3,1571245681009,5,Outbound,Tallaght,00:01:10,00:01:50,3017,a,16/10/2019 18:07:54,16/10/2019 18:07:54,16/10/2019 18:07:54,28588,0.378999,0.0668221,0.3121769
3,1571245681009,5,Outbound,Tallaght,00:06:39,00:07:19,4009,a,16/10/2019 18:07:56,16/10/2019 18:07:57,16/10/2019 18:07:57,28592,1.3800526,1.1144246,0.265628
3,1571245681009,5,Outbound,Tallaght,00:13:37,00:14:17,4010,a,16/10/2019 18:07:54,16/10/2019 18:07:54,16/10/2019 18:07:54,28590,0.7862967,0.2071265,0.5791702
48,1571245681015,3,Inbound,Parnell,00:05:27,00:06:07,5030,d,16/10/2019 18:07:56,16/10/2019 18:07:57,16/10/2019 18:07:57,28592,1.2550494,1.1144246,0.1406248
48,1571245681015,3,Inbound,Broombridge,00:11:27,00:12:07,5002,d,16/10/2019 18:07:54,16/10/2019 18:07:54,16/10/2019 18:07:54,28590,0.8644276,0.2071265,0.6573011
48,1571245681015,3,Inbound,Parnell,00:17:27,00:18:07,5027,d,16/10/2019 18:07:56,16/10/2019 18:07:57,16/10/2019 18:07:57,28592,1.1925709,1.1144246,0.0781463
42,1571245681019,5,Inbound,Parnell,00:00:23,00:01:03,5003,a,16/10/2019 18:07:54,16/10/2019 18:07:54,16/10/2019 18:07:54,28590,0.8800451,0.2071265,0.6729186
42,1571245681019,5,Inbound,Parnell,00:14:07,00:14:47,5030,a,16/10/2019 18:07:56,16/10/2019 18:07:57,16/10/2019 18:07:57,28592,1.2706749,1.1144246,0.1562503
42,1571245681019,5,Outbound,Bride's Glen,00:05:07,00:05:47,5027,a,16/10/2019 18:07:56,16/10/2019 18:07:57,16/10/2019 18:07:57,28592,1.1613007,1.1144246,0.0468761
42,1571245681019,5,Outbound,Bride's Glen,00:10:02,00:10:42,5023,a,16/10/2019 18:07:54,16/10/2019 18:07:54,16/10/2019 18:07:55,28591,1.3175467,0.2696249,1.0479218
42,1571245681019,5,Outbound,Bride's Glen,00:14:31,00:15:11,5012,a,16/10/2019 18:07:54,16/10/2019 18:07:54,16/10/2019 18:07:55,28591,1.098796,0.2540018,0.8447942
46,1571245681025,5,Inbound,Parnell,00:08:36,00:09:16,5030,a,16/10/2019 18:07:56,16/10/2019 18:07:57,16/10/2019 18:07:57,28592,1.2550494,1.1144246,0.1406248
46,1571245681025,5,Inbound,Broombridge,00:14:36,00:15:16,5002,a,16/10/2019 18:07:54,16/10/2019 18:07:54,16/10/2019 18:07:54,28590,0.8644276,0.2071265,0.6573011
46,1571245681025,5,Outbound,Bride's Glen,00:02:05,00:02:45,5002,a,16/10/2019 18:07:54,16/10/2019 18:07:54,16/10/2019 18:07:54,28590,0.8487961,0.2071265,0.6416696
46,1571245681025,5,Outbound,Bride's Glen,00:10:36,00:11:16,5027,a,16/10/2019 18:07:56,16/10/2019 18:07:57,16/10/2019 18:07:57,28592,1.1769244,1.1144246,0.0624998
46,1571245681025,5,Outbound,Bride's Glen,00:15:31,00:16:11,5023,a,16/10/2019 18:07:54,16/10/2019 18:07:54,16/10/2019 18:07:55,28591,1.3331717,0.2696249,1.0635468
43,1571245681029,5,Inbound,Parnell,00:12:31,00:13:11,5030,a,16/10/2019 18:07:56,16/10/2019 18:07:57,16/10/2019 18:07:57,28592,1.2706749,1.1144246,0.1562503
43,1571245681029,5,Inbound,Broombridge,00:18:31,00:19:11,5002,a,16/10/2019 18:07:54,16/10/2019 18:07:54,16/10/2019 18:07:54,28590,0.8800451,0.2071265,0.6729186
43,1571245681029,5,Outbound,Bride's Glen,00:06:40,00:07:20,5027,a,16/10/2019 18:07:56,16/10/2019 18:07:57,16/10/2019 18:07:57,28592,1.1769244,1.1144246,0.0624998
43,1571245681029,5,Outbound,Bride's Glen,00:11:35,00:12:15,5023,a,16/10/2019 18:07:54,16/10/2019 18:07:54,16/10/2019 18:07:55,28591,1.3175467,0.2696249,1.0479218
43,1571245681029,5,Outbound,Bride's Glen,00:16:04,00:16:44,5012,a,16/10/2019 18:07:54,16/10/2019 18:07:54,16/10/2019 18:07:55,28591,1.1144226,0.2540018,0.8604208
40,1571245681034,5,Inbound,Parnell,00:02:34,00:03:14,5003,a,16/10/2019 18:07:54,16/10/2019 18:07:54,16/10/2019 18:07:54,28590,0.8800451,0.2071265,0.6729186
40,1571245681034,5,Inbound,Parnell,00:16:18,00:16:58,5030,a,16/10/2019 18:07:56,16/10/2019 18:07:57,16/10/2019 18:07:57,28592,1.2863013,1.1144246,0.1718767
40,1571245681034,5,Outbound,Bride's Glen,00:02:59,00:03:39,5027,a,16/10/2019 18:07:56,16/10/2019 18:07:57,16/10/2019 18:07:57,28592,1.1613007,1.1144246,0.0468761
40,1571245681034,5,Outbound,Bride's Glen,00:07:54,00:08:34,5023,a,16/10/2019 18:07:54,16/10/2019 18:07:54,16/10/2019 18:07:55,28591,1.3175467,0.2696249,1.0479218
40,1571245681034,5,Outbound,Bride's Glen,00:12:23,00:13:03,5012,a,16/10/2019 18:07:54,16/10/2019 18:07:54,16/10/2019 18:07:55,28591,1.098796,0.2540018,0.8447942
53,1571245681039,4,Inbound,The Point,00:04:53,00:05:33,3011,d,16/10/2019 18:07:54,16/10/2019 18:07:54,16/10/2019 18:07:54,28588,0.1915011,0.0668221,0.124679
53,1571245681039,4,Inbound,Connolly,00:16:29,00:17:09,3014,d,16/10/2019 18:07:54,16/10/2019 18:07:54,16/10/2019 18:07:54,28588,0.3008759,0.0668221,0.2340538
53,1571245681039,4,Terminating,Saggart,00:07:29,00:08:09,3014,a,16/10/2019 18:07:54,16/10/2019 18:07:54,16/10/2019 18:07:54,28588,0.3008759,0.0668221,0.2340538
53,1571245681039,4,Terminating,Saggart,00:11:16,00:11:56,3019,a,16/10/2019 18:07:54,16/10/2019 18:07:54,16/10/2019 18:07:54,28589,0.4415011,0.1602712,0.2812299
50,1571245681041,4,Inbound,The Point,00:09:59,00:10:39,3011,a,16/10/2019 18:07:54,16/10/2019 18:07:54,16/10/2019 18:07:54,28588,0.1915011,0.0668221,0.124679
50,1571245681041,4,Outbound,Saggart,00:02:12,00:02:52,3014,a,16/10/2019 18:07:54,16/10/2019 18:07:54,16/10/2019 18:07:54,28588,0.2852508,0.0668221,0.2184287
50,1571245681041,4,Outbound,Saggart,00:05:59,00:06:39,3019,a,16/10/2019 18:07:54,16/10/2019 18:07:54,16/10/2019 18:07:54,28589,0.4415011,0.1602712,0.2812299
50,1571245681041,4,Outbound,Saggart,00:14:31,00:15:11,3023,a,16/10/2019 18:07:54,16/10/2019 18:07:54,16/10/2019 18:07:54,28589,0.5196273,0.1602712,0.3593561
38,1571245681044,4,Inbound,Parnell,00:05:49,00:06:29,5003,a,16/10/2019 18:07:54,16/10/2019 18:07:54,16/10/2019 18:07:54,28590,0.8956734,0.2071265,0.6885469
38,1571245681044,4,Outbound,Bride's Glen,00:00:00,00:00:26,5027,a,16/10/2019 18:07:56,16/10/2019 18:07:57,16/10/2019 18:07:57,28592,1.1613007,1.1144246,0.0468761
38,1571245681044,4,Outbound,Bride's Glen,00:04:41,00:05:21,5023,a,16/10/2019 18:07:54,16/10/2019 18:07:54,16/10/2019 18:07:55,28591,1.3019185,0.2696249,1.0322936
38,1571245681044,4,Outbound,Bride's Glen,00:09:10,00:09:50,5012,a,16/10/2019 18:07:54,16/10/2019 18:07:54,16/10/2019 18:07:55,28591,1.098796,0.2540018,0.8447942
52,1571245681051,5,Inbound,The Point,00:07:03,00:07:43,3011,a,16/10/2019 18:07:54,16/10/2019 18:07:54,16/10/2019 18:07:54,28588,0.1915011,0.0668221,0.124679
