stopID,stopQueryTime,count,Direction,Destination,Time,AVLS,Tram,Action,Msg Sent,Msg Received,Msg Processed,XML ID,Total Lag,Create Lag,Process Lag
1,1571247300743,3,Inbound,The Point,00:08:32,00:09:12,3009,d,16/10/2019 18:34:56,16/10/2019 18:34:56,16/10/2019 18:34:56,29709,0.1894374,0.0800615,0.1093759
1,1571247300743,3,Terminating,Tallaght,00:04:32,00:05:12,3009,a,16/10/2019 18:34:56,16/10/2019 18:34:56,16/10/2019 18:34:56,29709,0.1894374,0.0800615,0.1093759
1,1571247300743,3,Terminating,Tallaght,00:14:48,00:15:28,4006,a,16/10/2019 18:34:56,16/10/2019 18:34:56,16/10/2019 18:34:56,29711,0.7367377,0.7367377,0
58,1571247300746,0,,,,,,,,,,,,,
23,1571247300762,1,Outbound,Tallaght,00:10:24,00:11:04,3015,d,16/10/2019 18:34:58,16/10/2019 18:34:58,16/10/2019 18:34:58,29713,0.4554948,0.2523567,0.2031381
3,1571247300815,4,Inbound,The Point,00:11:27,00:12:07,3009,a,16/10/2019 18:34:56,16/10/2019 18:34:56,16/10/2019 18:34:56,29709,0.1894374,0.0800615,0.1093759
3,1571247300815,4,Outbound,Tallaght,00:00:51,00:01:31,3009,a,16/10/2019 18:34:56,16/10/2019 18:34:56,16/10/2019 18:34:56,29709,0.1738097,0.0800615,0.0937482
3,1571247300815,4,Outbound,Tallaght,00:11:07,00:11:47,4006,a,16/10/2019 18:34:56,16/10/2019 18:34:56,16/10/2019 18:34:56,29710,0.7054839,0.3929883,0.3124956
3,1571247300815,4,Outbound,Tallaght,00:17:48,00:18:28,4002,a,16/10/2019 18:34:56,16/10/2019 18:34:56,16/10/2019 18:34:56,29710,0.627363,0.3929883,0.2343747
53,1571247300846,3,Inbound,Belgard,00:10:07,00:10:47,3008,d,16/10/2019 18:34:56,16/10/2019 18:34:56,16/10/2019 18:34:56,29709,0.1581862,0.0800615,0.0781247
53,1571247300846,3,Terminating,Saggart,00:05:07,00:05:47,3008,a,16/10/2019 18:34:56,16/10/2019 18:34:56,16/10/2019 18:34:56,29709,0.1581862,0.0800615,0.0781247
53,1571247300846,3,Terminating,Saggart,00:14:38,00:15:18,3026,a,16/10/2019 18:34:56,16/10/2019 18:34:56,16/10/2019 18:34:56,29710,0.564862,0.3929883,0.1718737
48,1571247300849,3,Inbound,Parnell,00:02:26,00:03:06,5023,d,16/10/2019 18:34:56,16/10/2019 18:34:56,16/10/2019 18:34:57,29712,1.2992357,0.7836117,0.515624
48,1571247300849,3,Inbound,Broombridge,00:08:26,00:09:06,5012,d,16/10/2019 18:34:56,16/10/2019 18:34:56,16/10/2019 18:34:57,29712,1.0648595,0.7836117,0.2812478
48,1571247300849,3,Inbound,Parnell,00:15:26,00:16:06,5019,d,16/10/2019 18:34:56,16/10/2019 18:34:56,16/10/2019 18:34:57,29712,1.2367383,0.7836117,0.4531266
57,1571247300866,3,Outbound,Saggart,00:00:00,00:00:36,4003,d,16/10/2019 18:34:56,16/10/2019 18:34:56,16/10/2019 18:34:56,29710,0.6429866,0.3929883,0.2499983
57,1571247300866,3,Outbound,Saggart,00:09:56,00:10:36,4008,d,16/10/2019 18:34:56,16/10/2019 18:34:56,16/10/2019 18:34:56,29711,0.7367377,0.7367377,0
57,1571247300866,3,Outbound,Tallaght,00:14:56,00:15:36,3012,d,16/10/2019 18:34:56,16/10/2019 18:34:56,16/10/2019 18:34:56,29709,0.2519325,0.0800615,0.171871
2,1571247300870,3,Inbound,The Point,00:09:46,00:10:26,3009,a,16/10/2019 18:34:56,16/10/2019 18:34:56,16/10/2019 18:34:56,29709,0.1894374,0.0800615,0.1093759
2,1571247300870,3,Outbound,Tallaght,00:02:26,00:03:06,3009,a,16/10/2019 18:34:56,16/10/2019 18:34:56,16/10/2019 18:34:56,29709,0.1894374,0.0800615,0.1093759
2,1571247300870,3,Outbound,Tallaght,00:12:42,00:13:22,4006,a,16/10/2019 18:34:56,16/10/2019 18:34:56,16/10/2019 18:34:56,29711,0.7367377,0.7367377,0
38,1571247300873,5,Inbound,Parnell,00:03:47,00:04:27,5027,a,16/10/2019 18:34:58,16/10/2019 18:34:58,16/10/2019 18:34:58,29713,0.2836195,0.2523567,0.0312628
38,1571247300873,5,Inbound,Parnell,00:16:32,00:17:12,5023,a,16/10/2019 18:34:56,16/10/2019 18:34:56,16/10/2019 18:34:57,29712,1.3304853,0.7836117,0.5468736
38,1571247300873,5,Outbound,Bride's Glen,00:02:13,00:02:53,5016,a,16/10/2019 18:34:56,16/10/2019 18:34:56,16/10/2019 18:34:57,29712,1.1742563,0.7836117,0.3906446
38,1571247300873,5,Outbound,Bride's Glen,00:08:52,00:09:32,5029,a,16/10/2019 18:34:58,16/10/2019 18:34:58,16/10/2019 18:34:58,29713,0.361744,0.2523567,0.1093873
38,1571247300873,5,Outbound,Bride's Glen,00:13:07,00:13:47,5008,a,16/10/2019 18:34:58,16/10/2019 18:34:58,16/10/2019 18:34:58,29713,0.486733,0.2523567,0.2343763
52,1571247300888,4,Inbound,Connolly,00:00:00,00:00:18,3019,a,16/10/2019 18:34:56,16/10/2019 18:34:56,16/10/2019 18:34:56,29710,0.4554884,0.3929883,0.0625001
52,1571247300888,4,Inbound,Belgard,00:12:17,00:12:57,3008,a,16/10/2019 18:34:56,16/10/2019 18:34:56,16/10/2019 18:34:56,29709,0.1581862,0.0800615,0.0781247
52,1571247300888,4,Outbound,Saggart,00:02:54,00:03:34,3008,a,16/10/2019 18:34:56,16/10/2019 18:34:56,16/10/2019 18:34:56,29709,0.1581862,0.0800615,0.0781247
52,1571247300888,4,Outbound,Saggart,00:12:25,00:13:05,3026,a,16/10/2019 18:34:56,16/10/2019 18:34:56,16/10/2019 18:34:56,29710,0.564862,0.3929883,0.1718737
37,1571247300893,6,Inbound,Broombridge,00:00:00,00:00:29,5002,a,16/10/2019 18:34:56,16/10/2019 18:34:56,16/10/2019 18:34:56,29711,0.8461191,0.7367377,0.1093814
37,1571247300893,6,Inbound,Parnell,00:05:17,00:05:57,5027,a,16/10/2019 18:34:58,16/10/2019 18:34:58,16/10/2019 18:34:58,29713,0.2836195,0.2523567,0.0312628
37,1571247300893,6,Inbound,Parnell,00:18:02,00:18:42,5023,a,16/10/2019 18:34:56,16/10/2019 18:34:56,16/10/2019 18:34:57,29712,1.3304853,0.7836117,0.5468736
37,1571247300893,6,Outbound,Bride's Glen,00:00:45,00:01:25,5016,a,16/10/2019 18:34:56,16/10/2019 18:34:56,16/10/2019 18:34:57,29712,1.1742563,0.7836117,0.3906446
37,1571247300893,6,Outbound,Bride's Glen,00:07:24,00:08:04,5029,a,16/10/2019 18:34:58,16/10/2019 18:34:58,16/10/2019 18:34:58,29713,0.346117,0.2523567,0.0937603
37,1571247300893,6,Outbound,Bride's Glen,00:11:39,00:12:19,5008,a,16/10/2019 18:34:58,16/10/2019 18:34:58,16/10/2019 18:34:58,29713,0.486733,0.2523567,0.2343763
49,1571247300898,4,Inbound,Connolly,00:04:29,00:05:09,3019,a,16/10/2019 18:34:56,16/10/2019 18:34:56,16/10/2019 18:34:56,29710,0.4711103,0.3929883,0.078122
49,1571247300898,4,Inbound,Belgard,00:16:57,00:17:37,3008,a,16/10/2019 18:34:56,16/10/2019 18:34:56,16/10/2019 18:34:56,29709,0.1738097,0.0800615,0.0937482
49,1571247300898,4,Outbound,Saggart,00:07:35,00:08:15,3026,a,16/10/2019 18:34:56,16/10/2019 18:34:56,16/10/2019 18:34:56,29710,0.564862,0.3929883,0.1718737
49,1571247300898,4,Outbound,Saggart,00:15:30,00:16:10,3021,a,16/10/2019 18:34:56,16/10/2019 18:34:56,16/10/2019 18:34:56,29710,0.5179846,0.3929883,0.1249963
50,1571247300918,5,Inbound,Connolly,00:02:41,00:03:21,3019,a,16/10/2019 18:34:56,16/10/2019 18:34:56,16/10/2019 18:34:56,29710,0.4554884,0.3929883,0.0625001
50,1571247300918,5,Inbound,Belgard,00:15:13,00:15:53,3008,a,16/10/2019 18:34:56,16/10/2019 18:34:56,16/10/2019 18:34:56,29709,0.1738097,0.0800615,0.0937482
50,1571247300918,5,Outbound,Saggart,00:00:00,00:00:30,3008,a,16/10/2019 18:34:56,16/10/2019 18:34:56,16/10/2019 18:34:56,29709,0.1425611,0.0800615,0.0624996
50,1571247300918,5,Outbound,Saggart,00:09:21,00:10:01,3026,a,16/10/2019 18:34:56,16/10/2019 18:34:56,16/10/2019 18:34:56,29710,0.564862,0.3929883,0.1718737
50,1571247300918,5,Outbound,Saggart,00:17:16,00:17:56,3021,a,16/10/2019 18:34:56,16/10/2019 18:34:56,16/10/2019 18:34:56,29710,0.5179846,0.3929883,0.1249963
6,1571247300926,8,Inbound,Connolly,00:01:56,00:02:36,3014,a,16/10/2019 18:34:56,16/10/2019 18:34:56,16/10/2019 18:34:56,29709,0.2988065,0.0800615,0.218745
6,1571247300926,8,Inbound,The Point,00:06:08,00:06:48,4009,a,16/10/2019 18:34:56,16/10/2019 18:34:56,16/10/2019 18:34:56,29711,0.7679835,0.7367377,0.0312458
6,1571247300926,8,Inbound,Connolly,00:13:23,00:14:03,3019,a,16/10/2019 18:34:56,16/10/2019 18:34:56,16/10/2019 18:34:56,29710,0.4711103,0.3929883,0.078122
