stopID,stopQueryTime,count,Direction,Destination,Time,AVLS,Tram,Action,Msg Sent,Msg Received,Msg Processed,XML ID,Total Lag,Create Lag,Process Lag
58,1571248200979,0,,,,,,,,,,,,,
23,1571248200988,1,Outbound,Saggart,00:10:26,00:11:06,4011,d,16/10/2019 18:49:55,16/10/2019 18:49:55,16/10/2019 18:49:55,30323,0.9869821,0.45573,0.5312521
48,1571248201041,3,Inbound,Parnell,00:00:26,00:01:06,5019,d,16/10/2019 18:49:55,16/10/2019 18:49:55,16/10/2019 18:49:56,30324,1.4105677,0.5338557,0.876712
48,1571248201041,3,Inbound,Parnell,00:11:26,00:12:06,5016,d,16/10/2019 18:49:55,16/10/2019 18:49:55,16/10/2019 18:49:56,30324,1.3636928,0.5338557,0.8298371
48,1571248201041,3,Inbound,Broombridge,00:17:26,00:18:06,5029,d,16/10/2019 18:49:58,16/10/2019 18:49:57,16/10/2019 18:49:57,30325,-0.0269334,-0.0425583,0.0156249
57,1571248201058,3,Outbound,Tallaght,00:00:00,00:00:36,3012,d,16/10/2019 18:49:55,16/10/2019 18:49:55,16/10/2019 18:49:55,30321,0.4713553,0.3307315,0.1406238
57,1571248201058,3,Outbound,Tallaght,00:09:56,00:10:36,3016,d,16/10/2019 18:49:55,16/10/2019 18:49:55,16/10/2019 18:49:55,30321,0.5807351,0.3307315,0.2500036
57,1571248201058,3,Outbound,Saggart,00:14:56,00:15:36,4013,d,16/10/2019 18:49:55,16/10/2019 18:49:55,16/10/2019 18:49:56,30323,1.0182381,0.45573,0.5625081
2,1571248201069,4,Inbound,The Point,00:06:11,00:06:51,4006,a,16/10/2019 18:49:55,16/10/2019 18:49:55,16/10/2019 18:49:55,30322,0.9088565,0.4401038,0.4687527
2,1571248201069,4,Inbound,The Point,00:16:03,00:16:43,4002,a,16/10/2019 18:49:55,16/10/2019 18:49:55,16/10/2019 18:49:55,30322,0.8151061,0.4401038,0.3750023
2,1571248201069,4,Outbound,Tallaght,00:06:43,00:07:23,4002,a,16/10/2019 18:49:55,16/10/2019 18:49:55,16/10/2019 18:49:55,30322,0.7994825,0.4401038,0.3593787
2,1571248201069,4,Outbound,Tallaght,00:11:11,00:11:51,3018,a,16/10/2019 18:49:55,16/10/2019 18:49:55,16/10/2019 18:49:55,30321,0.6432295,0.3307315,0.312498
3,1571248201075,4,Inbound,The Point,00:07:52,00:08:32,4006,a,16/10/2019 18:49:55,16/10/2019 18:49:55,16/10/2019 18:49:55,30322,0.9088565,0.4401038,0.4687527
3,1571248201075,4,Inbound,The Point,00:17:44,00:18:24,4002,a,16/10/2019 18:49:55,16/10/2019 18:49:55,16/10/2019 18:49:55,30322,0.8151061,0.4401038,0.3750023
3,1571248201075,4,Outbound,Tallaght,00:05:08,00:05:48,4002,a,16/10/2019 18:49:55,16/10/2019 18:49:55,16/10/2019 18:49:55,30322,0.7994825,0.4401038,0.3593787
3,1571248201075,4,Outbound,Tallaght,00:09:36,00:10:16,3018,a,16/10/2019 18:49:55,16/10/2019 18:49:55,16/10/2019 18:49:55,30321,0.6432295,0.3307315,0.312498
52,1571248201091,4,Inbound,Belgard,00:07:56,00:08:36,3026,a,16/10/2019 18:49:55,16/10/2019 18:49:55,16/10/2019 18:49:55,30322,0.7682462,0.4401038,0.3281424
52,1571248201091,4,Inbound,Belgard,00:18:39,00:19:19,3021,a,16/10/2019 18:49:55,16/10/2019 18:49:55,16/10/2019 18:49:55,30322,0.7369787,0.4401038,0.2968749
52,1571248201091,4,Outbound,Saggart,00:07:11,00:07:51,3021,a,16/10/2019 18:49:55,16/10/2019 18:49:55,16/10/2019 18:49:55,30322,0.7213564,0.4401038,0.2812526
52,1571248201091,4,Outbound,Saggart,00:12:23,00:13:03,3013,a,16/10/2019 18:49:55,16/10/2019 18:49:55,16/10/2019 18:49:55,30321,0.5182316,0.3307315,0.1875001
50,1571248201120,5,Inbound,Belgard,00:00:00,00:00:17,3008,a,16/10/2019 18:49:55,16/10/2019 18:49:55,16/10/2019 18:49:55,30321,0.4088566,0.3307315,0.0781251
50,1571248201120,5,Inbound,Belgard,00:10:59,00:11:39,3026,a,16/10/2019 18:49:55,16/10/2019 18:49:55,16/10/2019 18:49:55,30322,0.7682462,0.4401038,0.3281424
50,1571248201120,5,Outbound,Saggart,00:04:07,00:04:47,3021,a,16/10/2019 18:49:55,16/10/2019 18:49:55,16/10/2019 18:49:55,30322,0.7213564,0.4401038,0.2812526
50,1571248201120,5,Outbound,Saggart,00:09:19,00:09:59,3013,a,16/10/2019 18:49:55,16/10/2019 18:49:55,16/10/2019 18:49:55,30321,0.5026108,0.3307315,0.1718793
50,1571248201120,5,Outbound,Saggart,00:18:04,00:18:44,4004,a,16/10/2019 18:49:55,16/10/2019 18:49:55,16/10/2019 18:49:55,30322,0.8932332,0.4401038,0.4531294
44,1571248201126,5,Inbound,Parnell,00:06:26,00:07:06,5019,a,16/10/2019 18:49:55,16/10/2019 18:49:55,16/10/2019 18:49:56,30324,1.4105677,0.5338557,0.876712
44,1571248201126,5,Inbound,Parnell,00:17:26,00:18:06,5016,a,16/10/2019 18:49:55,16/10/2019 18:49:55,16/10/2019 18:49:56,30324,1.3636928,0.5338557,0.8298371
44,1571248201126,5,Outbound,Bride's Glen,00:04:35,00:05:15,5029,a,16/10/2019 18:49:58,16/10/2019 18:49:57,16/10/2019 18:49:57,30325,-0.0269334,-0.0425583,0.0156249
44,1571248201126,5,Outbound,Bride's Glen,00:08:47,00:09:27,5008,a,16/10/2019 18:49:55,16/10/2019 18:49:55,16/10/2019 18:49:56,30323,1.1592424,0.4713553,0.6878871
44,1571248201126,5,Outbound,Bride's Glen,00:14:20,00:15:00,5015,a,16/10/2019 18:49:55,16/10/2019 18:49:55,16/10/2019 18:49:56,30324,1.3480736,0.5338557,0.8142179
46,1571248201132,5,Inbound,Parnell,00:03:35,00:04:15,5019,a,16/10/2019 18:49:55,16/10/2019 18:49:55,16/10/2019 18:49:56,30324,1.4105677,0.5338557,0.876712
46,1571248201132,5,Inbound,Parnell,00:14:35,00:15:15,5016,a,16/10/2019 18:49:55,16/10/2019 18:49:55,16/10/2019 18:49:56,30324,1.3636928,0.5338557,0.8298371
46,1571248201132,5,Outbound,Bride's Glen,00:07:26,00:08:06,5029,a,16/10/2019 18:49:58,16/10/2019 18:49:57,16/10/2019 18:49:57,30325,-0.0269334,-0.0425583,0.0156249
