stopID,stopQueryTime,count,Direction,Destination,Time,AVLS,Tram,Action,Msg Sent,Msg Received,Msg Processed,XML ID,Total Lag,Create Lag,Process Lag
58,1571246220676,0,,,,,,,,,,,,,
23,1571246220693,2,Outbound,Tallaght,00:00:27,00:01:07,3018,d,16/10/2019 18:16:54,16/10/2019 18:16:54,16/10/2019 18:16:54,28961,0.660495,0.159283,0.501212
23,1571246220693,2,Outbound,Saggart,00:13:27,00:14:07,3001,d,16/10/2019 18:16:54,16/10/2019 18:16:54,16/10/2019 18:16:54,28961,0.1749092,0.159283,0.0156262
51,1571246220729,3,Inbound,Connolly,00:11:32,00:12:12,3014,a,16/10/2019 18:16:54,16/10/2019 18:16:54,16/10/2019 18:16:54,28961,0.504254,0.159283,0.344971
51,1571246220729,3,Inbound,Connolly,00:17:04,00:17:44,3019,a,16/10/2019 18:17:00,16/10/2019 18:17:00,16/10/2019 18:17:00,28967,0.4437088,0.3655818,0.078127
51,1571246220729,3,Outbound,Saggart,00:07:07,00:07:47,3023,a,16/10/2019 18:16:54,16/10/2019 18:16:54,16/10/2019 18:16:54,28962,0.7855015,0.159283,0.6262185
1,1571246220734,4,Inbound,The Point,00:02:27,00:03:07,3017,d,16/10/2019 18:16:54,16/10/2019 18:16:54,16/10/2019 18:16:54,28961,0.6292466,0.159283,0.4699636
1,1571246220734,4,Inbound,The Point,00:13:15,00:13:55,4009,d,16/10/2019 18:16:54,16/10/2019 18:16:54,16/10/2019 18:16:55,28963,1.0354952,0.269598,0.7658972
1,1571246220734,4,Terminating,Tallaght,00:02:15,00:02:55,4009,a,16/10/2019 18:16:54,16/10/2019 18:16:54,16/10/2019 18:16:55,28963,1.0354952,0.269598,0.7658972
1,1571246220734,4,Terminating,Tallaght,00:08:45,00:09:25,4010,a,16/10/2019 18:16:54,16/10/2019 18:16:54,16/10/2019 18:16:55,28963,1.0511199,0.269598,0.7815219
49,1571246220738,4,Inbound,The Point,00:01:04,00:01:44,3011,a,16/10/2019 18:16:54,16/10/2019 18:16:54,16/10/2019 18:16:54,28961,0.3632116,0.159283,0.2039286
49,1571246220738,4,Inbound,Connolly,00:15:07,00:15:47,3014,a,16/10/2019 18:16:54,16/10/2019 18:16:54,16/10/2019 18:16:54,28961,0.5198877,0.159283,0.3606047
49,1571246220738,4,Outbound,Saggart,00:03:34,00:04:14,3023,a,16/10/2019 18:16:54,16/10/2019 18:16:54,16/10/2019 18:16:54,28962,0.7855015,0.159283,0.6262185
49,1571246220738,4,Outbound,Saggart,00:15:50,00:16:30,3008,a,16/10/2019 18:16:54,16/10/2019 18:16:54,16/10/2019 18:16:54,28961,0.2845695,0.159283,0.1252865
