stopID,stopQueryTime,count,Direction,Destination,Time,AVLS,Tram,Action,Msg Sent,Msg Received,Msg Processed,XML ID,Total Lag,Create Lag,Process Lag
2,1571247541897,4,Inbound,The Point,00:06:02,00:06:42,3009,a,16/10/2019 18:38:55,16/10/2019 18:38:55,16/10/2019 18:38:55,29872,0.3912069,0.297456,0.0937509
2,1571247541897,4,Inbound,The Point,00:16:19,00:16:59,4006,a,16/10/2019 18:38:55,16/10/2019 18:38:55,16/10/2019 18:38:55,29873,0.876877,0.4068304,0.4700466
2,1571247541897,4,Outbound,Tallaght,00:07:59,00:08:39,4006,a,16/10/2019 18:38:55,16/10/2019 18:38:55,16/10/2019 18:38:55,29873,0.8612546,0.4068304,0.4544242
2,1571247541897,4,Outbound,Tallaght,00:15:45,00:16:25,4002,a,16/10/2019 18:38:55,16/10/2019 18:38:55,16/10/2019 18:38:55,29873,0.7981675,0.4068304,0.3913371
3,1571247541946,4,Inbound,The Point,00:07:43,00:08:23,3009,a,16/10/2019 18:38:55,16/10/2019 18:38:55,16/10/2019 18:38:55,29872,0.3912069,0.297456,0.0937509
3,1571247541946,4,Inbound,The Point,00:18:00,00:18:40,4006,a,16/10/2019 18:38:55,16/10/2019 18:38:55,16/10/2019 18:38:55,29873,0.876877,0.4068304,0.4700466
3,1571247541946,4,Outbound,Tallaght,00:06:24,00:07:04,4006,a,16/10/2019 18:38:55,16/10/2019 18:38:55,16/10/2019 18:38:55,29873,0.8612546,0.4068304,0.4544242
3,1571247541946,4,Outbound,Tallaght,00:14:10,00:14:50,4002,a,16/10/2019 18:38:55,16/10/2019 18:38:55,16/10/2019 18:38:55,29873,0.7825454,0.4068304,0.375715
58,1571247541948,0,,,,,,,,,,,,,
23,1571247541950,1,Outbound,Tallaght,00:06:26,00:07:06,3015,d,16/10/2019 18:38:55,16/10/2019 18:38:55,16/10/2019 18:38:55,29872,0.5162158,0.297456,0.2187598
51,1571247541967,3,Inbound,Belgard,00:09:56,00:10:36,3008,a,16/10/2019 18:38:55,16/10/2019 18:38:55,16/10/2019 18:38:55,29872,0.3755806,0.297456,0.0781246
51,1571247541967,3,Outbound,Saggart,00:07:25,00:08:05,3026,a,16/10/2019 18:38:55,16/10/2019 18:38:55,16/10/2019 18:38:55,29873,0.7356627,0.4068304,0.3288323
51,1571247541967,3,Outbound,Saggart,00:15:19,00:15:59,3021,a,16/10/2019 18:38:55,16/10/2019 18:38:55,16/10/2019 18:38:55,29873,0.6880807,0.4068304,0.2812503
57,1571247541970,2,Outbound,Saggart,00:05:56,00:06:36,4008,d,16/10/2019 18:38:55,16/10/2019 18:38:55,16/10/2019 18:38:55,29873,0.876877,0.4068304,0.4700466
57,1571247541970,2,Outbound,Tallaght,00:10:56,00:11:36,3012,d,16/10/2019 18:38:55,16/10/2019 18:38:55,16/10/2019 18:38:55,29872,0.4537054,0.297456,0.1562494
